	compound_name	Ion	RT	mean.RSD%	20190913_S00041674	20190913_S00041675	20190913_S00041676	20190913_S00041677	20190913_S00041678	20190913_S00041679	20190913_S00041680	20190913_S00041681	20190913_S00041682	20190913_S00041683	20190913_S00041684	20190913_S00041685	20190913_S00041686	20190913_S00041687	20190913_S00041688	20190913_S00041689	20190913_S00041690	20190913_S00041691	20190913_S00041692	20190913_S00041693	20190913_S00041694	20190913_S00041695	20190913_S00041696	20190913_S00041697	20190913_S00041698	20190913_S00041699	20190913_S00041700	20190913_S00041701	20190913_S00041702	20190913_S00041703	20190913_S00041704	20190913_S00041705	20190913_S00041706	20190913_S00041707	20190913_S00041708	20190913_S00041709	20190913_S00041710	20190913_S00041711	20190913_S00041712	20190913_S00041713	20190913_S00041714	20190913_S00041715	20190913_S00041716	20190913_S00041717	20190913_S00041718	20190913_S00041719	20190913_S00041720	20190913_S00041721	20190913_S00041722	20190913_S00041723	20190913_S00041724	20190913_S00041725	20190913_S00041726	20190913_S00041727	20190913_S00041728	20190913_S00041729	20190913_S00041730	20190913_S00041731	20190913_S00041732	20190913_S00041733	20190913_S00041734	20190913_S00041735	20190913_S00041736	20190913_S00041737	20190913_CS00000001-1	20190913_CS00000001-2	20190913_CS00000001-3	20190913_CS00000001-5	20190913_CS00000001-6	20190913_CS00000001-7	20190913_CS00000001-8	20190913_CS00000001-4	20190913_CS00000004-1	20190913_CS00000004-2	20190913_CS00000004-3	20190913_CS00000004-4	20190913_CS00000004-5	20190913_CS00000004-6	20190913_CS00000004-7
409	PC 41:6	 [M+H]+	7.31	20.06663121	8178.646417	12838.08253	14425.43768	23960.40072	7467.745413	20767.6786	22757.768	39478.70494	30173.27435	13140.44751	24688.84651	16757.60503	14515.55448	36113.37242	16634.93479	15004.73397	14420.58715	2376.274696	49688.07247	5192.460368	16111.93652	42576.9853	12678.71507	20120.13486	2771.009288	4926.31406	7064.580455	22174.95749	2364.361765	3430.057904	11834.77374	7423.474889	10677.09203	16980.98995	16480.80615	18373.39169	8436.847818	14838.1693	27040.03354	19323.18458	9620.689106	25712.06832	17431.15948	17022.19105	9292.516718	8741.502928	25916.64232	5109.344579	21741.47557	28474.992	17191.79616	35568.99003	5843.201255	4568.196831	2528.400341	9344.990407	10203.8722	21164.07082	4355.641626	12653.14509	17567.18493	8481.729951	23136.5986	4059.652505	20889.77797	18609.27027	13108.28536	18256.99709	11690.00882	19464.42505	18276.66816	21827.02824	8266.224641	8305.223328	4359.146599	8006.469726	6894.778329	6822.745006	7860.390007
410	PC 41:8e	 [M+H]+	7.88	39.75068355	4586.50733	5337.606522	4957.360314	6834.407321	3476.582196	7390.427054	13944.40332	10896.47064	4329.244532	4543.86362	11986.92607	5086.785525	7913.515128	17835.30439	3335.337219	14838.51908	5305.210608	2767.142851	9834.169023	7361.124388	6460.648246	13949.10585	4510.448648	5348.158028	4981.291862	5368.26194	6722.431227	1388.563774	2122.864713	2985.507035	7294.98024	3553.164112	6346.117698	9260.990535	6356.338517	3318.759883	2887.696165	1010.220896	17594.83675	2166.108758	17354.81115	9490.920593	4298.506708	14671.04886	4693.467514	11506.87071	7310.627962	4466.468328	4553.239311	7954.209574	14754.21558	10501.31115	1893.282971	3714.96919	1629.803969	5774.446414	2161.819133	17467.49133	4484.633093	6002.584249	5482.639392	6560.576011	8246.396666	9862.588707	5099.218555	7677.06546	3451.235322	6053.098071	5787.51598	4180.519736	11591.37519	7264.556686	5491.829186	4182.662323	3274.166982	3378.268549	5635.983496	4662.318132	1300.276113
411	PC 42:10	 [M+H]+	5.9	12.41044983	39540.32612	68330.10316	40551.08681	68766.63137	61494.20363	175355.5534	80790.62203	239825.9695	149667.1722	59919.57478	160629.9378	69546.89604	108894.6595	300141.9072	88708.17404	161997.059	110424.8565	23371.91209	293225.7297	56917.70414	47314.91682	353546.0897	143865.4757	135004.1228	39681.30192	39697.40823	63082.10129	74993.55772	8540.327632	25584.36424	49802.98944	37039.67065	19890.66366	206573.879	49483.86994	211615.7776	30940.76574	82935.41212	620922.9533	42042.80046	68648.28174	239854.4018	70727.6985	101607.3681	33553.27482	99705.90449	157536.4234	33688.40791	116650.3297	164717.0748	152453.5599	422868.0703	61514.45745	29493.09124	76850.87858	47427.95184	26629.07664	156030.0927	28063.0478	79659.50179	44969.77699	53178.34189	335536.0066	142187.9423	116254.6984	96701.48221	136373.6878	147119.0852	128179.3068	112843.7554	123445.6003	122248.7167	14735.70833	18585.19999	13401.58953	21618.50018	19301.66181	17680.33187	19890.57005
412	PC 42:2e	 [M+H]+	9.5	10.43664354	44088.10771	74424.89999	51821.75351	64054.23925	56898.12936	51905.848	136999.5404	277379.8167	130164.392	128616.2095	171001.7948	133599.0309	141669.3174	248859.5771	66468.82882	228055.02	145026.402	50835.56028	194305.3385	69053.42188	101267.5004	251589.6948	123626.0585	99872.26869	40942.64102	116798.3696	92062.28917	157101.9964	22341.92813	82234.41464	80199.17558	66833.18405	53140.41341	118455.4199	119701.9657	214896.5741	109843.4674	131954.4979	389246.6703	75382.91381	212199.7201	213507.7474	136028.6177	123157.3376	33285.31194	207249.6511	174422.095	44097.59932	124803.2238	103172.5971	110563.0022	105582.1618	85999.82305	41163.69146	26310.13756	58343.6535	30618.58472	141380.3045	30188.05587	79582.24479	34438.9312	44191.1439	158459.5734	179925.4425	131442.2234	140831.1212	126939.3587	150527.2572	140427.5122	108103.3698	138763.1253	118158.471	31582.80684	23499.33865	31162.37213	39810.55546	30061.94122	28493.86166	20111.24774
413	PC 42:4	 [M+H]+	8.18	28.14849477	30153.10925	34581.66166	40844.39065	31427.42321	32953.93564	31201.4515	55847.40242	106715.828	63597.20869	62010.62967	109871.968	41908.49748	64911.76319	75195.25973	40679.09891	121756.1833	31428.98709	35403.69437	78160.43725	35003.00352	60201.44519	99527.52156	40422.69604	36816.25041	11625.09377	20723.04793	17679.43558	48813.10356	15241.42565	28460.00656	54713.08972	24202.19583	16179.30716	64991.58983	36163.19954	63277.51659	25685.62452	48522.36644	118912.8	26847.05023	42031.67216	47539.19122	33236.53113	50593.16415	43076.02357	90701.85405	51945.92371	31673.77754	49247.90915	50771.46826	74184.34498	82093.98714	28082.85032	25401.23753	40135.01267	30361.53269	16709.9535	89229.94579	19116.00568	45575.06204	28747.14577	26188.82962	138031.9775	83075.76284	22663.18434	46556.42507	37247.19132	32600.44307	35658.92236	36273.65202	55471.16897	54701.50013	16855.18911	16491.88962	15807.04903	13203.84568	16019.4191	16045.95637	11024.94345
414	PC 42:7e	 [M+H]+	7.42	24.36376717	57522.47596	42261.08931	22667.81624	50078.23724	31695.80426	73254.68777	102741.4329	89531.83025	47839.27907	43686.54211	67735.53252	48835.93056	28707.43453	79274.30575	28246.04761	89697.57237	67723.84706	19411.75398	58221.16352	27704.46949	46769.2444	81598.6358	23388.79001	48130.00104	13515.21133	44779.44699	43425.3885	38471.31348	15158.13261	2674.075735	35854.91087	22006.33506	36615.11855	50211.66053	28303.3693	75688.00008	32374.63986	44283.41326	120014.9293	16982.3251	56042.17084	125119.1369	28405.78209	59658.50563	27669.12737	62958.48769	71702.31867	29730.6096	34631.32037	72923.30037	74428.34242	63248.20667	29856.23767	30062.12817	27095.45756	32983.33704	32126.97893	29092.68756	36004.62651	39946.34012	24585.61833	34358.44033	93932.78273	88326.07473	45844.01647	71311.83204	45119.28075	80333.02608	48466.92665	75910.58043	66379.22639	82232.26704	21620.11914	13630.49397	16166.13973	17161.80251	17583.62444	14952.06026	17090.67709
415	PC 46:5e	 [M+H]+	9.22	14.32796385	64101.57702	68879.9813	46041.56791	80467.10667	33822.71161	32509.19847	142518.4806	335158.1687	96464.30366	112150.1152	154735.6079	114379.1743	146376.0413	127646.9524	53021.30028	193972.9171	93563.73745	24142.50163	214358.3804	71311.49214	136788.3379	202880.1004	90545.42719	124836.9516	38733.1663	92473.77862	99119.96002	133252.2685	21035.1847	46969.77697	65616.32321	44686.7298	61458.57537	138706.7291	97211.98898	150159.5011	108341.4481	107363.7533	316070.509	47622.8713	173842.2607	179903.9143	65463.39395	149341.1513	51198.66682	144587.4825	152999.0804	53504.02922	71593.98393	108796.322	135824.1713	112432.8165	75562.93791	48777.94308	68611.04759	80229.6774	24853.61256	140242.3777	34349.86197	79565.0434	40950.75536	49330.63393	178117.1232	168511.093	95366.90739	75156.0721	111767.2207	106641.6148	118127.3949	98516.61264	119814.5378	95351.35375	23808.1621	34960.87291	26935.93139	29738.83318	25399.00812	25638.98414	21587.71858
416	PE 32:1	 [M-H]-	6.3	10.53016821	30957.98118	111678.5853	70966.13477	54959.44946	20123.39733	102761.3075	111287.9609	116594.8356	58195.06803	29337.19374	107745.7304	137570.3689	68126.86363	119622.3387	178479.8681	134867.04	40638.03066	75211.68829	104129.2528	50601.97642	67228.39039	636796.422	267704.6796	59487.1775	57773.49222	61486.56533	62486.08412	94449.88799	33126.07628	50225.83629	37578.75442	32472.21146	34948.88408	395997.5538	119111.0355	301745.0256	64219.3473	111594.7727	390777.1034	52967.27475	102002.1129	66018.93236	51867.63207	152850.4086	80115.88218	141356.5519	73971.99694	71973.18007	93373.28988	407815.6507	233701.8742	145610.2336	33840.07064	63828.04472	111185.5937	106536.0095	61336.1014	517430.6643	50129.31539	55177.78834	60151.93253	45910.51705	117389.6218	246727.9623	167664.5391	175929.1967	163700.4684	174812.4152	219990.7627	205324.246	191184.4537	179222.2286	17933.60449	17345.40117	18843.84703	19274.87489	20549.33581	9732.96153	12348.60585
417	PE 37:6	 [M-H]-	6	17.98748246	31874.31488	20543.79189	14117.66401	36646.00149	47418.40253	29461.36388	26234.96348	31221.09856	37468.35019	19337.28053	14173.79577	14324.30504	23408.50079	91625.07324	30360.95163	23180.62409	42106.72096	21418.34091	22755.47107	29563.4581	19914.80597	61313.81457	11303.71247	14889.07105	15157.61664	18852.24253	25223.21325	12358.05609	9448.450535	21586.60834	21312.88212	29047.80151	60202.08516	9475.046793	11827.87382	10726.06307	15010.8036	12436.32938	6286.529142	44793.00342	66980.26141	53265.72832	56828.13612	16557.99401	26533.83668	17991.12562	27780.0415	17796.13197	21040.58431	69833.13047	13455.08211	39626.67585	18445.7709	15435.78297	11409.61117	20623.18821	12806.67967	15759.77131	23266.95868	24266.71143	25672.12064	20949.16865	33912.67063	12099.90548	30447.35753	23770.72766	25355.93909	17756.24838	21988.0407	24888.03768	27659.14547	32000.54713	7861.361122	7783.42882	4991.554811	13043.16873	18214.63523	8392.880828	6636.41258
418	SM d36:3	 [M+Hac-H]-	5.57	4.831724303	61851.84487	97212.70923	49629.02874	61235.21396	55914.34189	64465.77033	63136.1902	67966.63921	75445.65653	64680.11415	49221.69048	46816.53482	66124.10496	66375.97307	50783.1652	66401.42402	62872.18776	39670.94649	53048.03004	53292.54499	55929.26104	38243.87661	26450.85688	80065.71451	45199.41766	36948.66571	100045.7707	44566.92601	38727.0238	46826.54924	57597.76645	31109.60547	52870.31739	28447.42755	45175.47892	50599.66267	68074.05876	60329.88519	30280.78472	41547.9956	85802.24108	30602.68962	45835.16195	48391.65994	49644.21651	76352.51555	39263.28184	38809.19389	60259.83202	48564.17879	94869.42495	93114.06859	83585.30375	37255.67383	57281.21695	66216.50323	59597.15388	71748.21217	58544.3431	63565.256	52307.4451	84215.38683	83750.5874	80722.04317	92089.48037	91084.31981	100730.5683	95632.7178	98693.00911	104214.4707	99053.28871	102576.8906	76226.73741	69743.55111	77965.05536	78260.82144	66769.5575	65283.34266	78729.45236
419	SM d38:3	 [M+H]+	6.25	11.53200814	70346.47766	89512.06488	56321.49362	77041.7463	81933.63701	79097.83891	121449.4483	155936.889	89792.60125	61293.61945	104022.5995	50058.27994	71644.11936	99603.28544	64832.79701	114510.6377	64583.63162	76095.67495	52435.60433	72705.63958	84023.14616	70122.43522	41070.52225	77081.78803	45549.96477	56761.93833	116704.2822	90938.59737	36248.85734	44523.381	82313.2404	48572.09141	68037.3793	47337.91206	92750.80309	65629.56703	75132.19648	123265.1868	43795.98732	43723.75009	127400.1859	78212.50149	75046.23852	51312.81403	72428.64738	73586.13195	32671.40281	47583.19363	81827.64765	77539.02446	96215.56136	112267.4866	108805.2954	32025.97439	79648.01478	78307.93869	60749.78227	81263.11345	45190.97194	111773.6748	63949.13968	106966.1022	102047.0976	72588.02526	91183.99013	79626.76134	78822.13406	106822.8903	85333.95532	100073.1148	100168.3789	84549.93393	27066.97482	27574.4277	30601.31016	30590.18892	25110.43969	28450.48361	25172.89788
420	SM d38:5	 [M+H]+	5.4	60.48853005	4061.007741	5491.914788	7451.549927	6439.630503	7320.36717	7973.916901	20147.6539	26632.98705	21673.76705	2616.768501	6690.083695	5086.917794	18867.25396	13782.61759	461.9269719	16741.75128	16707.68193	6315.122425	5854.282747	7156.332805	6349.264729	7694.899936	10195.54755	8596.65198	3455.0514	8664.091987	30852.93171	13896.43232	1321.818179	2238.900964	7204.356232	5896.972566	5929.102291	15489.33036	12651.04327	18301.44055	8018.522893	18126.63622	17779.83387	5007.38472	8641.404958	6129.176353	11452.79831	17977.7379	13246.4309	22337.24389	10438.4767	5689.577561	19243.52893	16906.02995	17522.36998	15836.5361	7277.615402	4146.418906	3242.833439	6273.997433	12662.1766	14607.72505	8731.778776	18030.25275	5208.893392	8906.529829	12868.22126	23407.31955	4855.070856	16414.78468	1075.894707	23121.16456	8644.77952	15095.17346	24471.53991	16289.65618	4036.505604	4167.01514	5598.380327	1435.943038	4979.046915	4687.947288	1096.230832
421	SM d40:4	 [M+H]+	6.44	17.36469207	39151.93783	47707.75565	39355.00193	49404.09949	37237.1494	48221.44519	89816.81332	69081.75703	61485.98336	41284.87982	62535.48058	41743.07588	67196.16138	68584.05312	38645.75082	73297.95581	52021.72011	38799.22317	48261.12648	31621.3806	48564.21155	50096.45615	36549.67256	57610.39559	23999.69531	33409.3615	77564.76636	55681.84935	23729.46838	23023.00892	52183.13716	24993.52256	34479.01299	39355.08943	60579.86508	51904.99138	47513.24683	62104.8975	32792.70489	32249.97737	64107.72966	40252.10394	55425.86212	29415.67659	37911.10757	44136.68128	24504.21102	28163.38489	56225.4312	62710.03328	76959.30096	76265.89286	45435.71161	28542.62197	53293.08458	33095.6498	31119.95175	58017.85054	28702.28806	61327.8853	37566.98167	56607.26676	65495.80277	35346.95604	43720.50402	55471.8377	62849.67478	60290.67785	42609.25352	70405.89042	59900.36035	49977.81139	16878.11637	9437.122208	13437.09714	17348.79957	14910.4465	13682.85008	12331.06457
422	SM d44:3	 [M+H]+	8.12	11.45183312	26335.38362	59942.29213	101560.6558	44975.91539	32611.69687	59510.13847	59499.38519	192843.406	74085.07067	55671.42653	78343.39138	64751.03879	68699.72802	104399.4068	51197.28707	130112.651	57661.593	27662.161	50930.20696	41101.19872	100055.8134	121019.2027	43156.79294	71678.53838	14994.16114	41921.53653	47480.79549	76833.66136	15486.67392	25040.70352	37733.9565	26241.34868	28069.87581	62912.64495	68878.63208	71481.13258	59166.84691	72692.2044	112382.3832	23794.05941	82198.27298	59743.8452	59056.08995	43405.37549	32034.97608	78646.94562	40162.58209	34863.78485	56759.6311	80062.47622	81493.84116	111319.2007	37476.64229	26148.94632	44737.31091	35722.59707	20081.26486	49937.00305	29731.17192	74181.59608	26570.15625	50298.98338	99814.25563	78845.05091	48748.40276	68772.58463	52228.30861	59140.76161	65655.04734	64608.41029	63892.56211	59060.47469	13435.83191	14316.14497	12964.99974	17133.93016	14048.72987	14640.84964	15008.0172
423	TAG 49:2	 [M+NH4]+	10.34	4.572242879	115151.8381	173786.7156	226375.2897	139618.1849	91467.04429	376138.5723	324047.4479	479846.682	309390.2934	187841.3501	309511.5312	304268.5511	385171.8064	521167.3619	243471.351	720729.0493	214050.5949	211876.2406	361667.6783	178004.5725	229739.4104	835763.2942	538074.1635	208373.188	125210.2212	194499.6696	173010.3988	239870.6501	66409.28628	165506.4451	264297.2755	259024.1516	147380.9328	636741.9517	285343.2152	281828.0992	182717.0759	328190.6104	357603.0455	203092.0503	296176.3755	429754.2413	293033.631	542790.8836	144361.3349	429927.0467	615603.4884	201389.7628	301110.9065	530651.1171	384134.3958	565762.7141	172953.1153	216188.6986	123061.6453	175329.5523	171907.0681	703728.7226	96432.42595	210387.3383	139578.1234	170309.0136	308379.7532	331816.1132	336631.7881	321863.7655	305007.9409	351341.3646	324681.299	325728.6917	308284.7858	320050.0365	121234.5384	117194.5329	106020.6596	100087.3883	116965.4306	110795.8386	109020.211
424	TAG 50:1	 [M+NH4]+	10.61	9.84676187	3200588.367	3470808.857	4052695.688	4230160.84	2820264.019	5783985.324	10505403.35	10245595.04	3836301.557	4128187.102	7065372.633	5943270.351	5884331.812	5932070.559	4765792.414	8269765.801	3165237.015	5168121.29	5846767.514	3974042.736	4767028.4	10695558.08	8773962.689	4732694.405	4672030.003	4748520.568	5815081.403	6151248.338	4152635.65	4590949.898	5324418.105	3663221.694	3962180.1	9688216.868	5270161.095	8429214.8	3859898.281	4692367.462	7561873.79	2475400.921	4391784.898	5954794.697	3438689.963	6615311.808	4661377.317	6542654.111	6128303.181	6585831.393	4582816.962	4437269.406	6623418.567	5071144.895	5191524.095	5746813.882	4945515.189	5356138.715	5281715.712	6944387.265	4533030.967	7121240.343	3440578.58	3827267.054	6264062.695	9040382.016	8622999.616	9417296.272	8467945.577	8116571.881	9100737.686	7017390.446	7501253.395	9050945.323	3039617.187	2817490.675	2932515.37	3192908.209	3098385.742	3070904.244	2724792.673
425	TAG 51:5	 [M+NH4]+	9.98	16.95804302	74677.1921	81231.98231	61234.8233	83166.67664	176583.5515	135127.4824	147334.0059	317541.2481	166449.083	110720.9257	178605.1015	66769.68123	103082.7106	162783.7119	101678.6085	210788.9805	110158.6657	6011.093183	153063.128	100031.2985	181431.6106	210086.2785	77524.12749	109917.5051	44802.09717	65215.41945	120138.8306	101172.5416	15343.57449	51540.70799	63601.96419	47092.85913	45425.86791	32910.90545	112338.4415	88928.7409	71319.76816	146299.5979	310200.9887	30869.31603	316749.8203	208576.6539	69316.28895	186831.555	88432.00695	150834.8525	292948.3733	74625.83119	281218.6488	117844.0121	162126.9445	225727.3056	76222.66962	28385.49912	109492.7377	51486.34067	41714.14112	79510.14331	62708.18308	185350.5503	67684.52141	67798.74321	97519.25464	223143.8159	97995.89995	111344.9336	115089.2186	102215.0071	141517.6523	150330.8511	150702.2007	124103.2023	52167.03178	48817.98831	37886.90602	39547.32796	40618.45986	56722.98722	36938.60371
426	TAG 52:5	 [M+NH4]+	10.07	4.038114262	8751286.289	4321787.864	3066727.774	5985655.475	17138697.65	4209561.758	4964612.533	2933178.046	5022767.175	2981376.304	4220965.947	3573844.028	3405669.395	9527391.368	4904917.283	4098278.478	6425414.021	6232042.648	3093907.223	7537343.169	6154783.362	2657683.515	753696.644	7186149.746	4077942.024	4764683.786	6368876.956	3726979.096	5333240.442	4883571.471	4282587.137	4563715.199	6644494.921	658248.2839	4487095.208	2957038.217	6793687.788	4342422.198	670791.5062	6953443.786	10270590.97	5085656.048	8684667.748	1557226.37	10457514.43	3346684.708	1646582.689	6492852.258	4402178.648	2791475.522	4144512.506	3729825.901	4420240.709	2752657.629	5316281.995	3196355.083	3790415.488	1291460.681	8031961.735	3656719.524	4543326.298	6757608.981	4938386.315	3608721.217	4496615.048	4216901.024	3997194.805	4461187.675	4174810.226	4258801.855	4351844.168	4105431.275	8509077.535	8355443.129	8181824.302	8156982.097	8849470.756	8523925.153	7878937.592
427	TAG 56:1	 [M+NH4]+	11.37	12.45687984	64936.27164	56489.03024	144677.4579	68070.90744	62273.3485	75523.95154	165261.7526	370725.9819	133924.0035	110687.0064	251431.4501	123737.6417	167084.1931	192445.1589	124540.2139	395404.4183	44969.14182	49082.23839	111449.246	99533.95671	114167.1883	248121.8241	233602.7123	62854.50196	80648.00512	103967.6872	55534.22535	151535.5202	38619.53213	43200.36562	107728.8439	76437.27561	60445.48584	297843.8776	153726.7386	278934.2526	70052.6507	166585.4086	2878640.926	46050.65719	161031.421	147565.0317	82450.04184	217849.1685	65677.73951	202693.3469	306742.2008	150570.0659	123073.8023	72069.68993	237773.0057	292562.5918	54245.11322	74334.94229	204301.884	62528.50956	53454.08781	168657.7493	71141.43496	96598.39913	62293.79106	25245.16432	110446.0004	903690.7191	199226.2956	189302.1433	183836.6758	194558.7683	130616.0741	176830.1695	164844.3362	191064.7107	79119.86556	74857.18006	78932.39698	89812.96139	83776.77677	80305.93219	72475.19541
428	TAG 58:7	 [M+NH4]+	10.62	8.208446551	137336.1257	123242.3999	108905.3672	182399.9107	173350.6989	171949.884	216169.8068	466672.6524	245985.1608	161474.9186	211872.2596	154969.2039	203999.8578	314997.9695	239881.2547	308236.1904	289416.3556	78707.94455	292251.5242	78401.28732	212596.9031	270202.5604	105865.7696	261182.8999	81620.59847	120494.2152	161644.2444	172298.0967	29007.04364	45567.17492	150107.9807	64093.34153	140782.3335	124865.9216	72795.98492	164215.3093	75336.68427	148548.7366	327579.6474	83552.33417	168258.2659	322432.1791	135057.7789	188576.5424	111802.9649	98399.87812	355447.0512	117108.1825	115914.3798	171980.394	195377.1689	252298.7302	86940.32091	80068.23723	134759.6217	93217.94374	60392.06974	105880.6985	142552.1893	251893.7322	117076.9872	124843.302	412371.2517	184603.5962	191832.354	169098.4922	194759.8218	209349.2924	176969.2304	185482.8596	193256.509	217313.9842	66719.61306	74676.98486	67150.34359	73567.95947	83593.19779	74803.86705	64212.06159
