Sample Name	Name	Start Mass - 1	End Mass - 1	Expected RT	RSD%	20190913_CS00000004-1	20190913_CS00000004-2	20190913_CS00000004-3	20190913_CS00000004-4	20190913_CS00000004-5	20190913_CS00000004-6	20190913_CS00000004-7	20190913_S00041674	20190913_S00041675	20190913_S00041676	20190913_S00041677	20190913_S00041678	20190913_S00041679	20190913_S00041680	20190913_S00041681	20190913_S00041682	20190913_S00041683	20190913_S00041684	20190913_S00041685	20190913_S00041686	20190913_S00041687	20190913_S00041688	20190913_S00041689	20190913_S00041690	20190913_S00041691	20190913_S00041692	20190913_S00041693	20190913_S00041694	20190913_S00041695	20190913_S00041696	20190913_S00041697	20190913_S00041698	20190913_S00041699	20190913_S00041700	20190913_S00041701	20190913_S00041702	20190913_S00041703	20190913_S00041704	20190913_S00041705	20190913_S00041706	20190913_S00041707	20190913_S00041708	20190913_S00041709	20190913_S00041710	20190913_S00041711	20190913_S00041712	20190913_S00041713	20190913_S00041714	20190913_S00041715	20190913_S00041716	20190913_S00041717	20190913_S00041718	20190913_S00041719	20190913_S00041720	20190913_S00041721	20190913_S00041722	20190913_S00041723	20190913_S00041724	20190913_S00041725	20190913_S00041726	20190913_S00041727	20190913_S00041728	20190913_S00041729	20190913_S00041730	20190913_S00041731	20190913_S00041732	20190913_S00041733	20190913_S00041734	20190913_S00041735	20190913_S00041736	20190913_S00041737	20190913_CS00000001-1	20190913_CS00000001-2	20190913_CS00000001-3	20190913_CS00000001-5	20190913_CS00000001-6	20190913_CS00000001-7	20190913_CS00000001-8	20190913_CS00000001-4
Cer-NS d44:2; [M+H]+@9.01	Cer-NS d44:2; [M+H]+@9.01	676.6597	676.6607	9.01	20.05159182	19029.77902	18552.46437	19968.67086	11647.85085	14164.3462	10745.73878	15459.28031	16064.26049	14243.44861	15203.23646	11365.97156	14056.42552	12221.26319	21033.97619	29113.93223	26043.01517	16568.66986	20997.94742	20000.43637	13290.75352	21226.29711	11430.27856	36672.26288	17992.31312	9969.596139	12876.77623	15410.03074	14388.20365	26515.37379	15705.90774	29655.79471	12585.43065	21225.94151	14194.83746	23654.99925	7951.131075	14339.57712	14065.48441	11885.68744	12656.73802	13115.48552	12106.50122	12912.7158	15904.44104	13682.8375	13143.12317	9534.262578	22900.43986	17781.63231	9338.010728	15082.65753	12933.54558	18885.93213	15843.84012	11397.4609	7524.440581	15589.99057	21400.73252	19375.3165	14088.8796	10535.41794	18298.617	13848.78585	6511.488497	13422.00572	10239.87291	13212.08638	16037.32183	15623.52651	13829.79798	14104.83891	20223.52726	16592.63608	16894.72269	15580.33003	10230.44432	12920.25411	14461.72337	13403.32143
DAG 26:0; [M+NH4]+@6.22	DAG 26:0; [M+NH4]+@6.22	502.4466	502.4476	6.22	49.2200318	2241.378236	980.7487548	2992.378237	990.8232763	3020.977424	1454.403358	4152.021286	N/A	867.4131539	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	659.6910366	1728.905957	609.7162262	N/A	3798.761731	N/A	1043.515724	393.5895408	N/A	205.1467061	639.1717834	N/A	4865.185761	N/A	410.7494977	N/A	796.6967429	919.7668827	967.7124679	2587.312426	1088.970024	7000.409139	139.6188232	3870.545692	N/A	N/A	N/A	N/A	32082.90361	N/A	N/A	1550.451415	N/A	602.9238699	169.3230559	258.4507317	2096.097717	720.3415929	N/A	N/A	N/A	709.0646993	735.4770062	N/A	2971.949661	N/A	784.8349783	N/A	851.0901735	865.3332726	235.9758798	N/A	1067.11718	N/A	867.2185215	1997.098595	1549.589209	710.4451231	886.0848297	965.8230107	2115.818006	582.8514315
DAG 28:0; [M+NH4]+@6.85	DAG 28:0; [M+NH4]+@6.85	530.4779	530.4789	6.85	30.6552957	6768.82824	7383.461645	3981.192402	2274.744639	5512.839375	8963.77628	4845.102667	48.87789927	645.8009886	773.5867354	1218.181516	N/A	59.14004558	2129.670085	137.3156426	335.3757576	818.5420444	5906.65402	2865.054959	3215.735878	1136.220972	3035.033537	1988.389682	528.9318494	3159.672157	1363.393831	564.9707981	377.4969154	3068.829954	11090.96181	N/A	868.7119908	1377.912717	771.4005171	N/A	861.2163849	2913.566147	4154.644943	7004.897498	239.5107258	4892.688131	680.0902703	2570.402676	76.73008561	1719.130735	48231.63971	302.6431103	957.9498603	1864.579479	N/A	4409.086099	1789.602064	1564.280777	2605.198611	2375.78843	N/A	1162.143803	78.49179125	823.4308726	160.7761171	1763.291367	864.5589286	566.9002764	648.31423	3303.618604	863.5724863	1295.777763	N/A	419.359324	693.7895101	2133.853501	2609.781005	1515.85555	1805.00043	3124.363542	2282.994535	2814.963711	3944.736252	2139.866237
DAG 28:1; [M+NH4]+@6.37	DAG 28:1; [M+NH4]+@6.37	528.4623	528.4633	6.37	98.85853834	2149.800388	2180.013934	1998.880717	1205.61363	1534.290583	2336.136136	3495.61596	N/A	26.6216246	444.3891144	758.4528526	N/A	N/A	364.7504897	N/A	333.4241493	574.4155958	956.0219267	N/A	283.1668884	587.6724078	2347.378135	952.7032715	1429.322098	N/A	608.973881	N/A	734.1705125	1262.018197	6541.44657	N/A	769.5547177	2090.38176	866.3451988	N/A	508.1357151	1382.911705	374.2425371	1229.37364	N/A	934.9689315	N/A	N/A	415.4832531	N/A	22590.70485	863.527182	864.5573913	N/A	1450.705784	1806.652054	481.9207436	48.1485226	1169.994209	516.5525999	1980.953999	667.309246	N/A	585.1405046	N/A	N/A	N/A	N/A	742.6246565	1296.492054	N/A	861.2032254	401.5766858	N/A	N/A	728.8104333	418.2583017	4235.497063	545.8331824	1237.956756	548.8654686	746.2790072	685.0495835	2146.293494
DAG 28:2; [M+NH4]+@5.90	DAG 28:2; [M+NH4]+@5.90	526.4466	526.4476	5.9	85.52796767	1824.934135	999.7207748	1837.638001	5523.240827	2012.089663	1822.605796	3678.623214	638.6214169	1423.085836	344.7237567	1133.012124	37.90582614	873.4845301	420.2522881	1652.172198	299.1388762	N/A	433.4747778	581.9567577	1898.531842	1997.617247	4102.318829	571.9622795	210.1028721	682.1718482	864.8267898	759.909858	215.0618634	1135.634567	8370.263467	N/A	287.8666418	127.8893969	224.4963434	341.995052	543.4248044	N/A	331.4013958	3306.262615	705.9059495	2093.802946	525.5539988	944.6507996	N/A	1541.465838	52138.11028	1253.94236	92.38085234	N/A	1159.917259	N/A	750.703854	N/A	849.3196201	1328.283749	N/A	484.111528	1320.921627	535.1660624	318.8184898	366.4402267	1549.860523	414.1917612	N/A	474.1432031	860.7294105	604.7840886	328.2448507	625.2573559	888.8537481	2406.182693	1203.87714	2740.468817	850.4884707	956.2268547	2735.091732	59.46093923	4337.853295	597.0305305
DAG 30:0; [M+NH4]+@7.49	DAG 30:0; [M+NH4]+@7.49	558.5093	558.5103	7.49	11.95887925	19493.7338	20901.32169	24900.32735	22258.74282	19657.87116	16599.26487	21449.17842	4419.911502	4931.09804	16520.06745	11297.7852	1635.178415	17802.31217	13924.79021	33777.02395	10635.93216	8014.729093	44249.0844	39119.90345	10629.39703	17489.29694	15689.3708	30105.26767	9041.862706	12599.77611	20538.30141	5061.193807	9856.082277	59747.51275	101179.4621	4160.3824	13135.79001	9967.012911	4264.666811	8161.049535	5069.577036	17807.70794	20778.31555	14391.80903	3842.587576	80154.75775	15500.01313	31596.67136	6508.273544	24903.5666	276146.3938	5213.098999	6988.464405	29875.44215	4989.948361	83023.98277	4925.982732	33358.64587	58950.60227	12415.10799	19224.52333	39546.7597	21678.52534	29937.47117	9344.26394	11051.44628	11648.97879	11525.09605	7222.488832	75807.61992	4342.284809	9479.347458	6851.592855	3132.137978	8506.816735	41762.58152	31321.7714	27843.15799	24787.11587	30566.51666	32270.07887	27950.13489	36980.17763	31150.50009
DAG 30:1; [M+NH4]+@7.01	DAG 30:1; [M+NH4]+@7.01	556.4936	556.4946	7.01	25.95797598	17318.71996	15023.98059	16242.72901	12435.74468	11696.73003	7570.124983	9324.24136	2722.368817	4544.600496	7750.529183	1198.130912	1543.496392	6269.773856	2239.802497	3653.775654	2873.306428	1746.285186	7342.131972	22008.20053	10845.88423	4079.327712	12223.29586	8008.166014	2438.569246	8323.05246	10863.65085	6683.885066	3206.91192	21122.18297	46379.91111	864.9547101	2324.058454	5009.224114	5440.852341	709.4165282	1220.690597	6541.486627	6538.523405	19021.41887	2549.006951	26915.85615	6663.740083	10738.74208	2745.636248	11430.42228	154219.0601	1157.141905	1800.257542	5433.481379	415.9696986	28996.71872	4100.529953	6885.148332	24968.84182	2249.25875	7891.359472	6714.00676	7532.931333	5280.916656	4793.511926	4185.304452	8974.696386	374.8359836	2708.227798	21997.38044	4647.694254	5255.392867	5286.285317	1198.870736	1227.319758	10670.95466	11695.97195	12328.03334	9959.207558	17118.82621	11817.56229	6562.22699	11414.71381	10091.76641
DAG 30:2; [M+NH4]+@6.59	DAG 30:2; [M+NH4]+@6.59	554.4779	554.4789	6.59	33.81779605	9159.876566	7083.351494	7558.856428	13245.91397	6143.105236	5443.201762	6643.715185	421.0953001	3422.744574	2895.700612	5252.125267	641.1081254	3331.929845	1594.973686	1313.534077	514.9734237	1172.610279	6088.477396	4363.298599	7650.475803	2056.105506	5916.840801	1571.248062	1029.707305	2124.676091	2300.145071	2064.599498	539.31424	2494.528395	5641.730029	908.991294	N/A	1203.979931	591.0230998	481.971556	N/A	1513.200421	4215.115101	6176.572985	1851.389822	9277.934468	1542.97257	6103.985952	1390.636899	5046.40064	60249.97438	1547.660832	174.1715494	832.9348392	1226.546952	1130.240465	N/A	1672.501259	3159.39812	3670.993459	1728.778821	2623.957323	4479.824431	2877.938497	3896.060214	1453.445695	6379.250615	465.8366799	310.6207351	3180.635029	1854.550292	527.0415817	2048.688064	N/A	3700.890358	3355.580095	2935.376735	4722.297769	1864.532627	4153.73989	4747.166152	3496.752343	5699.884247	2626.125155
DAG 31:0; [M+NH4]+@7.76	DAG 31:0; [M+NH4]+@7.76	572.5249	572.5259	7.76	37.01281459	4292.671545	4454.234536	5181.700329	2807.913057	4023.124548	6187.390206	6989.15087	883.3207615	4031.567136	2362.692669	2572.015632	2432.891481	9201.367239	1725.457341	11501.5118	5863.799582	3188.641987	6959.252062	4931.201907	4073.873968	3160.866376	10207.16413	8831.721724	2881.854702	2520.839283	4193.604444	1164.589701	4764.286261	6627.031439	18082.88794	1615.558262	3479.585574	2426.329726	2038.804521	4097.088039	2490.195531	4638.925742	4966.070993	4637.827328	2118.124375	10103.75898	6559.373207	2942.737865	4410.696655	4541.581292	12765.21744	4347.424771	3002.234741	7236.320946	2451.145698	17810.92096	1292.026674	12359.26717	14660.63969	2963.200719	5976.070827	4179.630656	6611.338094	12673.01189	2324.523887	3058.707046	2959.082981	2363.902232	555.233075	12100.07372	1320.27004	2394.441008	1090.595878	2228.277424	630.8503542	6019.413568	6834.977338	6466.756844	7066.065903	4386.681888	3119.196458	2278.290169	3648.597222	5652.046224
DAG 32:0; [M+NH4]+@8.00	DAG 32:0; [M+NH4]+@8.00	586.5406	586.5416	8	17.11404902	81544.0226	88603.44937	76806.85442	65661.13571	69866.92979	61347.26125	72920.63375	56321.42636	126946.6591	219109.8527	87871.89663	16943.79295	171078.4909	121961.8508	463543.8792	149891.8244	200041.7871	402051.9251	363259.9731	199009.9358	76604.07404	151061.8437	343847.8566	85469.97731	106746.9263	189545.1122	100728.2734	161687.4913	509813.7811	657070.8259	79714.50572	113310.9633	189409.4965	95994.50177	148195.9822	52617.50593	121416.433	143267.106	73380.76973	80312.11103	609112.3268	236127.5878	323836.8771	88240.08282	255902.8842	1712652.374	27123.58391	73217.12921	238541.9396	26041.19904	662375.6943	82653.8329	391551.616	482831.9181	100325.6638	185586.8022	236652.3869	241860.4379	308495.8636	126617.1086	123054.6797	163338.7656	125688.831	119834.8275	498815.0614	46345.74207	127087.5411	100606.4328	75547.64709	112891.9538	361585.8469	235674.9753	235174.7354	186309.0597	176653.7585	162402.2357	154191.0141	161086.5845	202049.4798
DAG 32:1; [M+NH4]+@7.57	DAG 32:1; [M+NH4]+@7.57	584.5249	584.5259	7.57	16.94803521	82685.8367	76400.07779	62246.23865	76160.58976	63165.76011	56598.78187	65224.13742	31753.77617	97934.21159	95358.03475	65025.08611	10460.54703	118033.3474	75423.71192	207425.4352	108066.1167	42076.29223	194699.7913	218044.6345	90137.37045	64152.0056	110283.4519	175446.56	63680.41865	74930.98275	200977.0988	49738.02275	55291.66906	423953.7712	487851.3579	38091.92905	50921.66742	67476.26095	55029.13177	85379.72916	15550.54452	56644.5102	72789.3646	61664.76899	24099.8453	434884.2678	114308.947	175310.3389	54376.19065	195128.4987	1450467.955	35660.1606	54923.70525	96344.10642	25747.44165	421127.9056	63993.2674	193360.4681	261006.9601	73694.31044	138847.2691	255668.2257	159919.781	184543.7649	68126.87619	71224.31968	95010.71442	63863.67144	59196.42114	344913.9822	45263.8843	87551.12522	61340.73095	58015.22766	64746.18749	204519.1672	175046.3246	151154.4204	131839.8107	118085.315	125750.4375	112543.354	110508.0871	119694.983
DAG 32:2; [M+NH4]+@7.17	DAG 32:2; [M+NH4]+@7.17	582.5093	582.5103	7.17	23.57521034	42173.40052	35437.19667	33845.46375	34231.49497	32660.9169	42212.50002	36200.84834	20604.22219	53100.63466	36795.37602	18136.34965	8627.260422	30637.2836	20273.17279	43171.36082	34472.45014	8412.053781	57574.34696	71061.67507	32412.78832	31237.28945	43558.73183	50183.77785	30801.58082	23173.8881	73332.85225	15711.91634	19473.61536	65643.07559	106314.3272	14070.7839	8843.753845	18317.55189	26180.26076	24790.19234	7602.288518	18664.58323	24839.0525	23710.6285	8566.738559	66614.40055	20179.04208	51848.77423	16459.43002	73677.39693	245495.853	14234.22444	23012.69924	31658.25014	15512.01619	98106.97445	25379.80938	47692.61169	47818.2315	28595.15533	46361.86859	48061.34653	44876.55877	50812.02913	21825.08914	13243.25386	45889.92265	23687.7268	17546.47146	78138.54325	7428.596625	23285.69898	20120.7368	21288.45455	18526.10603	62347.22241	57749.12333	49154.79338	41730.95335	34652.40773	45605.71747	36395.08143	29674.55381	31527.29608
DAG 32:3; [M+NH4]+@6.77	DAG 32:3; [M+NH4]+@6.77	580.4936	580.4946	6.77	40.33744583	6757.742655	11884.10463	10523.21669	6709.87077	8493.074275	5455.01784	6562.199291	1318.535937	9258.079126	7244.416053	6266.23292	1894.561172	4520.184742	3734.604923	2872.967696	1549.840767	1576.481328	6824.166539	1639.918602	4250.041998	372.7509737	7366.110278	4319.233168	721.0413609	8067.268626	8213.220902	2143.177626	504.9015247	7038.853541	6385.25066	1312.500512	357.8124205	2629.480929	3207.716896	3034.888068	2225.981607	4174.98853	3007.341356	8026.245843	1840.095317	3137.678529	4568.871751	3032.156823	1474.708368	4266.994902	23272.39732	1356.422598	1272.580344	3866.1433	2359.63544	13601.92732	5932.677861	3058.311044	4896.843783	3377.022578	4660.398853	2550.677252	3530.899192	3761.999272	3589.397692	2653.422436	9207.99603	2612.770815	686.9745014	7813.408783	2533.35215	3165.871376	6463.750509	1902.335063	2890.506955	6780.479346	4088.793245	2339.011274	7001.479634	5172.884693	8209.635438	3049.895774	4438.337448	4340.16464
DAG 33:0; [M+NH4]+@8.24	DAG 33:0; [M+NH4]+@8.24	600.5562	600.5572	8.24	37.14159369	8843.867233	6428.086564	7297.040873	4113.60371	5172.738584	7384.071353	9024.846343	4889.512446	6013.803324	8843.43073	4758.13162	3345.388515	11517.95602	9464.029151	16044.45043	6295.415312	11117.78973	19797.39291	19594.04544	11663.19471	5633.769602	4373.323253	17828.57586	6316.689692	3771.340441	12935.40617	5953.15706	6456.750116	13030.75644	36396.79816	9059.510707	5828.9163	8759.561357	5469.049228	6224.484581	2748.554376	15053.77039	8968.180075	9195.511872	2906.695414	19117.61514	10337.50067	11754.45009	6163.670873	10572.04244	21095.3397	3473.696227	8591.963018	20263.1973	1499.450807	33859.90429	3348.876743	22119.1401	39126.7559	8465.931656	5966.428948	13468.74732	12518.88513	24004.02541	8132.219483	9172.630698	7027.278967	6368.707562	6847.767616	20525.43361	4931.019203	5327.095287	4233.731107	5051.253066	4373.442587	17335.92024	14732.49075	15287.17632	9287.518004	12041.96999	7218.928919	5201.567013	7794.614156	7861.411045
DAG 33:1; [M+NH4]+@7.84	DAG 33:1; [M+NH4]+@7.84	598.5406	598.5416	7.84	19.7046888	16342.69918	14057.33436	12809.41916	17957.35098	11265.99029	17444.89435	16143.74682	9230.789804	12086.69265	18341.98946	9555.403593	2268.180076	21053.3024	13644.95458	16916.94003	11293.72396	8191.091838	21219.52619	15986.75618	15897.73151	12538.83011	10919.7795	26375.90786	17407.30678	14485.6735	33180.59796	6894.955186	8224.629389	24826.20106	37084.01576	5507.103459	11798.92816	10867.46151	6409.062426	23766.52663	4742.76361	11842.3568	11094.59157	14204.56759	6072.490092	18918.4163	25133.16284	11737.61047	10993.11323	39093.25323	28136.60224	8608.147279	10554.16066	21457.66037	7886.345775	72395.04026	9567.045109	27599.89106	35741.94827	12954.0459	21027.24424	26401.23635	18631.41087	47671.85927	14945.72787	21627.06689	17367.20589	16552.29937	11093.51106	37640.09897	8725.311704	11978.24006	9929.286226	4294.243584	9189.293714	30952.34175	16684.97662	17826.44205	15516.75725	18182.95578	11159.86151	17845.73471	10664.57928	14099.06232
DAG 33:2; [M+NH4]+@7.49	DAG 33:2; [M+NH4]+@7.49	596.5249	596.5259	7.49	23.49722702	8475.481129	9395.235843	5996.02383	9430.225516	9010.661714	11934.71768	11664.40406	3121.980945	2713.908798	6334.392019	2586.792203	1124.60936	4824.352039	3858.405927	9272.0311	4824.885583	2398.60397	8428.627585	2142.331571	2155.732247	2137.671361	6771.122164	7039.944607	4717.924679	6770.939933	6882.238698	3223.298888	5351.296558	7469.575258	11348.85839	3031.208527	1618.157539	4729.369534	3070.781562	3440.076212	1093.677084	4589.320274	1381.95819	4626.813789	2252.550387	3227.824388	6598.928303	5393.920443	3725.334964	11138.0364	12885.41542	836.3672175	4583.868555	6391.191937	6386.537405	11536.73243	5079.551655	7050.520266	7996.359388	3949.79407	10517.13469	6560.77979	7993.289273	8113.600649	6235.856183	3466.475415	8441.027415	4003.944454	3900.838228	6725.39916	2889.324494	5340.614059	3963.912245	5117.512453	2954.488669	10030.34436	10357.67384	6216.185851	11999.74463	9478.718873	8784.785334	7352.687752	6939.628673	11456.41508
DAG 34:0; [M+NH4]+@8.48	DAG 34:0; [M+NH4]+@8.48	614.5719	614.5729	8.48	12.74273793	60114.84305	56233.19833	59080.40923	65560.62154	63793.79875	58148.30606	54691.41233	44983.80061	49837.36838	142008.4393	49166.40051	22777.94431	83267.61043	88373.32376	140273.1401	56758.73308	145893.6533	209547.8821	205653.5033	108688.1551	45224.14295	85868.73087	193458.6899	38856.68391	56335.827	87452.21063	51876.97224	63026.08048	238251.182	318055.9746	48660.94518	87511.55686	105177.3006	45492.91535	93578.16546	53619.43802	104833.403	143973.4405	71765.19734	47033.82767	350286.5783	122196.9599	162364.1185	41428.14045	62646.63179	480418.9347	20187.71943	52773.2797	130743.0464	15649.63837	325449.7537	40410.54626	187519.899	286479.3435	76740.83331	50248.50564	74965.46295	94964.72532	97708.09436	64536.0376	84795.91426	84105.18424	88578.67966	66486.24812	201983.547	54190.21252	82468.31574	57075.35444	33883.98331	54038.15255	230816.1618	122999.4155	113862.2996	96539.19186	99149.64677	82440.64468	91414.19444	103309.4655	94927.57387
DAG 34:2; [M+NH4]+@7.72	DAG 34:2; [M+NH4]+@7.72	610.5406	610.5416	7.72	10.24188168	438927.448	424526.6773	434385.2507	424583.0235	443361.6213	385484.1756	414202.7038	439195.2534	859305.4487	866679.9845	550316.548	139148.3724	640032.9536	701458.7102	1671636.962	945978.1736	728184.4558	1413831.438	719582.0263	646998.3687	308995.9568	670164.9079	916508.7287	557478.5588	501878.8057	1298820.234	406564.5984	758645.956	996890.3283	1041806.31	349736.7687	462943.2415	646520.8574	542876.3591	729080.2814	283095.988	495681.8126	420161.4873	297494.1379	340634.3105	756511.3229	981490.4842	782483.6067	583825.7377	1797817.429	3294948.192	188257.5208	537758.9083	560921.652	181447.9581	1832713.762	519283.5237	1340205.1	874444.0763	555841.9912	1179078.666	614949.6288	964924.4342	1038790.343	961376.5062	372132.8106	1081971.025	668371.5675	476354.2004	988836.804	406306.0462	871943.356	557514.8848	641363.9482	370305.1704	1416666.285	845671.0121	751977.7755	715816.8406	655866.0252	656912.9202	658645.1175	620063.7951	713601.6062
DAG 34:3; [M+NH4]+@7.26	DAG 34:3; [M+NH4]+@7.26	608.5249	608.5259	7.26	7.866440406	112529.8725	92231.40628	77540.82428	101272.1404	95325.27126	77927.34936	101736.603	53951.59348	140096.4515	100965.0275	77588.07354	17914.26718	120033.1019	87090.11609	181759.5036	147099.1317	44646.30288	178237.8254	115673.7731	68098.02206	54053.04289	128113.4337	124394.6586	84543.51576	69606.05674	209828.0455	39375.96795	83546.79159	138689.2553	110323.7378	56429.60854	46673.39247	70237.27964	85835.78255	88499.94536	19817.79098	51446.89372	43316.80489	45011.54011	30463.75144	83875.2009	120178.8414	103513.8779	70266.73257	234582.7087	424751.4586	32140.52066	71450.38383	75198.04447	31548.66677	236193.1076	80156.62371	152603.6483	111807.9469	70451.03083	157928.1384	99126.14056	128347.566	163211.5539	104650.852	41824.57491	159923.6252	83243.10447	53303.11936	133817.9127	52150.46392	99085.25538	76060.81885	81290.70734	55166.14472	187996.0044	126066.7116	130302.7314	108298.0477	119442.7767	113272.4341	108042.2681	115403.7634	131473.1438
DAG 34:4; [M+NH4]+@6.98	DAG 34:4; [M+NH4]+@6.98	606.5093	606.5103	6.98	40.81506183	8203.967811	12949.48737	11808.45442	13842.35796	17655.60346	13963.27465	11348.16975	5787.159441	5313.384535	5306.672691	7357.841451	2706.879551	11684.27156	6693.296371	8328.466607	6523.585909	923.4916093	3465.625776	13471.83294	3860.684347	3874.060997	11224.08216	6377.020457	3870.899362	7764.617593	21900.66291	4721.900981	4295.268031	9092.216998	13305.96792	1113.367077	2815.546544	6764.182703	5066.213914	4374.097041	687.7993213	4625.904201	5562.743927	1585.595295	2664.821776	6304.685743	3544.149226	3501.388976	1473.75801	11147.84364	24417.65523	4790.764514	1046.050591	4250.492861	3855.424589	18554.66239	11369.97909	8359.351925	13857.62039	5384.87091	7917.879436	7326.357575	6284.524521	6670.78617	8622.555116	966.0719141	7040.495803	3321.8655	6598.611965	9217.926387	3370.042336	3822.785135	5503.20793	4693.216659	1778.824872	5821.171085	11737.59956	6088.128968	7875.148531	4999.456874	5643.779907	4082.440606	10650.25149	4748.854153
DAG 35:1; [M+NH4]+@8.32	DAG 35:1; [M+NH4]+@8.32	626.5719	626.5729	8.32	17.97023341	25486.17432	25149.44014	18046.30093	19419.40426	17547.30495	23920.37809	20666.11237	25065.92794	21215.37948	40129.06792	21512.18814	12101.93458	51431.06973	33507.79822	63137.07612	34003.23533	43243.74322	40101.69395	40130.48622	42634.86062	13798.29995	23297.1872	62443.30665	23088.14353	23870.2914	50372.76298	21560.63082	28855.05563	40161.73642	60640.97106	19277.38675	16999.07206	26318.34999	25704.16467	29830.00815	12400.9651	26438.91998	24383.57437	19409.48063	16888.00663	33859.54138	43869.9844	19033.24115	22556.68159	53233.14072	43222.95021	10152.70238	29788.22742	34682.13648	16179.27403	80264.97848	17490.63424	51427.49994	79863.82716	24333.2498	25417.35427	29595.67895	37096.01449	63971.16839	30177.33777	30796.14859	28566.94333	33288.12483	27100.56512	54803.60102	11030.78737	37519.12085	26456.96528	24121.99325	16104.71665	66790.4963	44160.1982	30398.98902	32319.45025	33323.00437	32401.87769	28890.59473	23879.0249	30311.30878
